--------------------------------------------------------------------------------
                         MPI COMMUNICATION INFORMATION                          
--------------------------------------------------------------------------------
mpi_size=64
--------------------------------------------------------------------------------
                             GENERATED RANDOM SEEDS                             
--------------------------------------------------------------------------------

rv_seed=1152432222

  rank     iter      seed   
R42:90 samples completed in 34.6420s. Avg_time = 0.3849. n_errors = 2
R54:20 samples completed in 7.2014s. Avg_time = 0.3601. n_errors = 1
R49:70 samples completed in 24.3639s. Avg_time = 0.3481. n_errors = 8
R24:20 samples completed in 7.6009s. Avg_time = 0.3800. n_errors = 0
R56:80 samples completed in 30.5493s. Avg_time = 0.3819. n_errors = 1
R16:20 samples completed in 7.5979s. Avg_time = 0.3799. n_errors = 1
R32:110 samples completed in 41.6908s. Avg_time = 0.3790. n_errors = 7
R42:100 samples completed in 38.1085s. Avg_time = 0.3811. n_errors = 3
R54:30 samples completed in 11.0286s. Avg_time = 0.3676. n_errors = 1
R49:80 samples completed in 28.1739s. Avg_time = 0.3522. n_errors = 8
R24:30 samples completed in 11.4528s. Avg_time = 0.3818. n_errors = 0
R56:90 samples completed in 34.3882s. Avg_time = 0.3821. n_errors = 1
R16:30 samples completed in 11.4475s. Avg_time = 0.3816. n_errors = 1
R42:110 samples completed in 41.6694s. Avg_time = 0.3788. n_errors = 4
R32:120 samples completed in 45.5294s. Avg_time = 0.3794. n_errors = 7
R49:90 samples completed in 31.6186s. Avg_time = 0.3513. n_errors = 9
R54:40 samples completed in 14.8672s. Avg_time = 0.3717. n_errors = 1
R24:40 samples completed in 15.3002s. Avg_time = 0.3825. n_errors = 0
R56:100 samples completed in 38.2403s. Avg_time = 0.3824. n_errors = 1
R16:40 samples completed in 15.2926s. Avg_time = 0.3823. n_errors = 1
R42:120 samples completed in 45.5206s. Avg_time = 0.3793. n_errors = 4
R32:130 samples completed in 49.3733s. Avg_time = 0.3798. n_errors = 8
R49:100 samples completed in 35.3302s. Avg_time = 0.3533. n_errors = 10
R54:50 samples completed in 18.6902s. Avg_time = 0.3738. n_errors = 1
R24:50 samples completed in 19.1273s. Avg_time = 0.3825. n_errors = 0
R56:110 samples completed in 42.0946s. Avg_time = 0.3827. n_errors = 1
Chiu1999_h:0.1587890624999997
R16:50 samples completed in 19.1500s. Avg_time = 0.3830. n_errors = 1
R42:130 samples completed in 48.9857s. Avg_time = 0.3768. n_errors = 5
R32:140 samples completed in 53.2232s. Avg_time = 0.3802. n_errors = 8
R54:60 samples completed in 22.1226s. Avg_time = 0.3687. n_errors = 2
R49:110 samples completed in 39.1407s. Avg_time = 0.3558. n_errors = 10
R24:60 samples completed in 22.9620s. Avg_time = 0.3827. n_errors = 0
R56:120 samples completed in 45.5403s. Avg_time = 0.3795. n_errors = 2
R6:10 samples completed in 3.8189s. Avg_time = 0.3819. n_errors = 0
R16:60 samples completed in 22.9446s. Avg_time = 0.3824. n_errors = 1
R42:140 samples completed in 52.8344s. Avg_time = 0.3774. n_errors = 5
R32:150 samples completed in 57.0111s. Avg_time = 0.3801. n_errors = 8
R54:70 samples completed in 25.9624s. Avg_time = 0.3709. n_errors = 2
R49:120 samples completed in 43.0631s. Avg_time = 0.3589. n_errors = 10
R56:130 samples completed in 49.1017s. Avg_time = 0.3777. n_errors = 3
R24:70 samples completed in 26.7455s. Avg_time = 0.3821. n_errors = 0
R16:70 samples completed in 26.7203s. Avg_time = 0.3817. n_errors = 1
R6:20 samples completed in 7.7663s. Avg_time = 0.3883. n_errors = 0
R42:150 samples completed in 56.6747s. Avg_time = 0.3778. n_errors = 5
R54:80 samples completed in 29.3927s. Avg_time = 0.3674. n_errors = 3
R49:130 samples completed in 46.8775s. Avg_time = 0.3606. n_errors = 10
R56:140 samples completed in 52.9196s. Avg_time = 0.3780. n_errors = 3
R24:80 samples completed in 30.5317s. Avg_time = 0.3816. n_errors = 0
R6:30 samples completed in 10.8239s. Avg_time = 0.3608. n_errors = 2
R16:80 samples completed in 30.5278s. Avg_time = 0.3816. n_errors = 1
R54:90 samples completed in 33.2146s. Avg_time = 0.3691. n_errors = 3
R49:140 samples completed in 50.6913s. Avg_time = 0.3621. n_errors = 10
R56:150 samples completed in 56.5277s. Avg_time = 0.3769. n_errors = 5
R24:90 samples completed in 34.3444s. Avg_time = 0.3816. n_errors = 0
R6:40 samples completed in 14.6327s. Avg_time = 0.3658. n_errors = 2
R16:90 samples completed in 34.3481s. Avg_time = 0.3816. n_errors = 1
R54:100 samples completed in 36.6458s. Avg_time = 0.3665. n_errors = 4
R49:150 samples completed in 54.1270s. Avg_time = 0.3608. n_errors = 11
R24:100 samples completed in 38.1532s. Avg_time = 0.3815. n_errors = 0
R6:50 samples completed in 18.3513s. Avg_time = 0.3670. n_errors = 3
R16:100 samples completed in 38.1621s. Avg_time = 0.3816. n_errors = 1
R54:110 samples completed in 40.4680s. Avg_time = 0.3679. n_errors = 4
R6:60 samples completed in 21.7769s. Avg_time = 0.3629. n_errors = 4
R24:110 samples completed in 41.9505s. Avg_time = 0.3814. n_errors = 0
R16:110 samples completed in 41.9582s. Avg_time = 0.3814. n_errors = 1
R54:120 samples completed in 43.9173s. Avg_time = 0.3660. n_errors = 5
R6:70 samples completed in 25.6798s. Avg_time = 0.3669. n_errors = 4
R24:120 samples completed in 45.7618s. Avg_time = 0.3813. n_errors = 0
R16:120 samples completed in 45.3743s. Avg_time = 0.3781. n_errors = 2
R54:130 samples completed in 47.3759s. Avg_time = 0.3644. n_errors = 6
R6:80 samples completed in 29.4978s. Avg_time = 0.3687. n_errors = 4
R24:130 samples completed in 49.5715s. Avg_time = 0.3813. n_errors = 0
R16:130 samples completed in 49.2672s. Avg_time = 0.3790. n_errors = 2
R54:140 samples completed in 51.4833s. Avg_time = 0.3677. n_errors = 6
R24:140 samples completed in 52.6086s. Avg_time = 0.3758. n_errors = 2
R6:90 samples completed in 33.3476s. Avg_time = 0.3705. n_errors = 4
R16:140 samples completed in 53.0558s. Avg_time = 0.3790. n_errors = 2
R54:150 samples completed in 55.3210s. Avg_time = 0.3688. n_errors = 6
R24:150 samples completed in 56.4116s. Avg_time = 0.3761. n_errors = 2
R6:100 samples completed in 37.1503s. Avg_time = 0.3715. n_errors = 4
R16:150 samples completed in 56.9537s. Avg_time = 0.3797. n_errors = 2
R6:110 samples completed in 40.2460s. Avg_time = 0.3659. n_errors = 6
R6:120 samples completed in 44.0665s. Avg_time = 0.3672. n_errors = 6
R6:130 samples completed in 47.8665s. Avg_time = 0.3682. n_errors = 6
Chiu1999_h:0.1587890624999997
R6:140 samples completed in 51.6008s. Avg_time = 0.3686. n_errors = 7
R34:10 samples completed in 3.8161s. Avg_time = 0.3816. n_errors = 0
R6:150 samples completed in 55.4263s. Avg_time = 0.3695. n_errors = 7
R34:20 samples completed in 7.6347s. Avg_time = 0.3817. n_errors = 0
R34:30 samples completed in 11.4493s. Avg_time = 0.3816. n_errors = 0
R34:40 samples completed in 14.4914s. Avg_time = 0.3623. n_errors = 2
Chiu1999_h:0.1587890624999997
R34:50 samples completed in 18.3145s. Avg_time = 0.3663. n_errors = 2
Chiu1999_h:0.1587890624999997
R18:10 samples completed in 3.9248s. Avg_time = 0.3925. n_errors = 0
R34:60 samples completed in 22.1543s. Avg_time = 0.3692. n_errors = 2
R26:10 samples completed in 3.4467s. Avg_time = 0.3447. n_errors = 1
R18:20 samples completed in 7.7423s. Avg_time = 0.3871. n_errors = 0
R34:70 samples completed in 25.9657s. Avg_time = 0.3709. n_errors = 2
R26:20 samples completed in 7.2536s. Avg_time = 0.3627. n_errors = 1
R18:30 samples completed in 11.5458s. Avg_time = 0.3849. n_errors = 0
R34:80 samples completed in 29.7705s. Avg_time = 0.3721. n_errors = 2
R26:30 samples completed in 11.0693s. Avg_time = 0.3690. n_errors = 1
R34:90 samples completed in 32.8597s. Avg_time = 0.3651. n_errors = 4
R18:40 samples completed in 15.3666s. Avg_time = 0.3842. n_errors = 0
R26:40 samples completed in 14.8699s. Avg_time = 0.3717. n_errors = 1
R34:100 samples completed in 36.6593s. Avg_time = 0.3666. n_errors = 4
R18:50 samples completed in 19.1596s. Avg_time = 0.3832. n_errors = 0
R26:50 samples completed in 18.6738s. Avg_time = 0.3735. n_errors = 1
R34:110 samples completed in 40.4705s. Avg_time = 0.3679. n_errors = 4
R18:60 samples completed in 22.9701s. Avg_time = 0.3828. n_errors = 0
R26:60 samples completed in 22.4920s. Avg_time = 0.3749. n_errors = 1
R34:120 samples completed in 44.1826s. Avg_time = 0.3682. n_errors = 5
R18:70 samples completed in 26.7889s. Avg_time = 0.3827. n_errors = 0
R26:70 samples completed in 26.2984s. Avg_time = 0.3757. n_errors = 1
R34:130 samples completed in 47.9882s. Avg_time = 0.3691. n_errors = 5
R18:80 samples completed in 30.5935s. Avg_time = 0.3824. n_errors = 0
R26:80 samples completed in 30.1027s. Avg_time = 0.3763. n_errors = 1
R34:140 samples completed in 51.7898s. Avg_time = 0.3699. n_errors = 5
R18:90 samples completed in 34.3965s. Avg_time = 0.3822. n_errors = 0
R26:90 samples completed in 33.5417s. Avg_time = 0.3727. n_errors = 2
R34:150 samples completed in 55.6108s. Avg_time = 0.3707. n_errors = 5
R18:100 samples completed in 38.2148s. Avg_time = 0.3821. n_errors = 0
R26:100 samples completed in 36.9496s. Avg_time = 0.3695. n_errors = 3
R18:110 samples completed in 41.9919s. Avg_time = 0.3817. n_errors = 0
R26:110 samples completed in 40.7332s. Avg_time = 0.3703. n_errors = 3
Chiu1999_h:0.1587890624999997
R18:120 samples completed in 45.7820s. Avg_time = 0.3815. n_errors = 0
R26:120 samples completed in 44.4091s. Avg_time = 0.3701. n_errors = 4
R8:10 samples completed in 3.7943s. Avg_time = 0.3794. n_errors = 0
R18:130 samples completed in 49.5435s. Avg_time = 0.3811. n_errors = 0
R26:130 samples completed in 47.8099s. Avg_time = 0.3678. n_errors = 5
R8:20 samples completed in 7.2114s. Avg_time = 0.3606. n_errors = 1
R18:140 samples completed in 53.3016s. Avg_time = 0.3807. n_errors = 0
R26:140 samples completed in 51.6249s. Avg_time = 0.3687. n_errors = 5
R8:30 samples completed in 11.0254s. Avg_time = 0.3675. n_errors = 1
R18:150 samples completed in 57.1005s. Avg_time = 0.3807. n_errors = 0
R26:150 samples completed in 55.4812s. Avg_time = 0.3699. n_errors = 5
R8:40 samples completed in 14.7905s. Avg_time = 0.3698. n_errors = 1
R8:50 samples completed in 18.7746s. Avg_time = 0.3755. n_errors = 2
R8:60 samples completed in 22.5728s. Avg_time = 0.3762. n_errors = 2
R8:70 samples completed in 25.8937s. Avg_time = 0.3699. n_errors = 4
R8:80 samples completed in 29.6958s. Avg_time = 0.3712. n_errors = 4
R8:90 samples completed in 33.4929s. Avg_time = 0.3721. n_errors = 4
R8:100 samples completed in 38.1188s. Avg_time = 0.3812. n_errors = 4
R8:110 samples completed in 41.5382s. Avg_time = 0.3776. n_errors = 5
R8:120 samples completed in 45.3386s. Avg_time = 0.3778. n_errors = 5
R8:130 samples completed in 49.1435s. Avg_time = 0.3780. n_errors = 5
R8:140 samples completed in 52.9601s. Avg_time = 0.3783. n_errors = 5
R8:150 samples completed in 56.7363s. Avg_time = 0.3782. n_errors = 5
Chiu1999_h:0.1587890624999997
R19:10 samples completed in 3.8927s. Avg_time = 0.3893. n_errors = 0
Chiu1999_h:0.1587890624999997
R31:10 samples completed in 3.5237s. Avg_time = 0.3524. n_errors = 1
R19:20 samples completed in 7.8120s. Avg_time = 0.3906. n_errors = 1
R31:20 samples completed in 7.0500s. Avg_time = 0.3525. n_errors = 2
R19:30 samples completed in 11.7066s. Avg_time = 0.3902. n_errors = 1
R31:30 samples completed in 10.9696s. Avg_time = 0.3657. n_errors = 2
R19:40 samples completed in 15.5990s. Avg_time = 0.3900. n_errors = 1
Chiu1999_h:0.1587890624999997
R19:50 samples completed in 19.1005s. Avg_time = 0.3820. n_errors = 2
R31:40 samples completed in 14.8788s. Avg_time = 0.3720. n_errors = 2
R35:10 samples completed in 3.8935s. Avg_time = 0.3894. n_errors = 0
Chiu1999_h:0.1587890624999997
R19:60 samples completed in 22.9650s. Avg_time = 0.3827. n_errors = 2
R31:50 samples completed in 18.7747s. Avg_time = 0.3755. n_errors = 2
R35:20 samples completed in 7.7840s. Avg_time = 0.3892. n_errors = 0
R27:10 samples completed in 3.8542s. Avg_time = 0.3854. n_errors = 0
R19:70 samples completed in 26.8331s. Avg_time = 0.3833. n_errors = 2
R31:60 samples completed in 22.7838s. Avg_time = 0.3797. n_errors = 2
R35:30 samples completed in 11.6590s. Avg_time = 0.3886. n_errors = 1
R27:20 samples completed in 7.7198s. Avg_time = 0.3860. n_errors = 0
R19:80 samples completed in 30.8121s. Avg_time = 0.3852. n_errors = 2
R31:70 samples completed in 26.6959s. Avg_time = 0.3814. n_errors = 2
R27:30 samples completed in 11.1965s. Avg_time = 0.3732. n_errors = 1
R35:40 samples completed in 15.5304s. Avg_time = 0.3883. n_errors = 1
R27:40 samples completed in 14.8921s. Avg_time = 0.3723. n_errors = 2
R31:80 samples completed in 30.5802s. Avg_time = 0.3823. n_errors = 2
R19:90 samples completed in 34.8011s. Avg_time = 0.3867. n_errors = 2
R35:50 samples completed in 19.4150s. Avg_time = 0.3883. n_errors = 1
R31:90 samples completed in 34.4614s. Avg_time = 0.3829. n_errors = 2
R19:100 samples completed in 38.7743s. Avg_time = 0.3877. n_errors = 2
R27:50 samples completed in 18.8679s. Avg_time = 0.3774. n_errors = 2
R35:60 samples completed in 23.2913s. Avg_time = 0.3882. n_errors = 1
R31:100 samples completed in 36.8091s. Avg_time = 0.3681. n_errors = 6
R27:60 samples completed in 22.3661s. Avg_time = 0.3728. n_errors = 3
Chiu1999_h:0.1587890624999997
R19:110 samples completed in 42.6600s. Avg_time = 0.3878. n_errors = 2
R35:70 samples completed in 27.3865s. Avg_time = 0.3912. n_errors = 2
R31:110 samples completed in 40.9165s. Avg_time = 0.3720. n_errors = 6
R23:10 samples completed in 3.5831s. Avg_time = 0.3583. n_errors = 1
R27:70 samples completed in 26.2313s. Avg_time = 0.3747. n_errors = 3
R19:120 samples completed in 46.5261s. Avg_time = 0.3877. n_errors = 2
R35:80 samples completed in 31.2504s. Avg_time = 0.3906. n_errors = 2
R31:120 samples completed in 44.8907s. Avg_time = 0.3741. n_errors = 6
R23:20 samples completed in 7.4354s. Avg_time = 0.3718. n_errors = 1
R27:80 samples completed in 30.1667s. Avg_time = 0.3771. n_errors = 3
R35:90 samples completed in 34.4065s. Avg_time = 0.3823. n_errors = 4
R19:130 samples completed in 50.3688s. Avg_time = 0.3875. n_errors = 3
R31:130 samples completed in 48.7428s. Avg_time = 0.3749. n_errors = 6
R23:30 samples completed in 11.2721s. Avg_time = 0.3757. n_errors = 1
R27:90 samples completed in 34.0024s. Avg_time = 0.3778. n_errors = 3
R35:100 samples completed in 38.2429s. Avg_time = 0.3824. n_errors = 4
R19:140 samples completed in 54.1901s. Avg_time = 0.3871. n_errors = 3
R31:140 samples completed in 52.6105s. Avg_time = 0.3758. n_errors = 6
R23:40 samples completed in 15.1307s. Avg_time = 0.3783. n_errors = 1
R19:150 samples completed in 57.6665s. Avg_time = 0.3844. n_errors = 4
R27:100 samples completed in 37.8694s. Avg_time = 0.3787. n_errors = 3
R35:110 samples completed in 42.1132s. Avg_time = 0.3828. n_errors = 4
R31:150 samples completed in 56.6082s. Avg_time = 0.3774. n_errors = 6
R23:50 samples completed in 18.9929s. Avg_time = 0.3799. n_errors = 1
R27:110 samples completed in 41.7274s. Avg_time = 0.3793. n_errors = 3
R35:120 samples completed in 45.9714s. Avg_time = 0.3831. n_errors = 4
R23:60 samples completed in 22.8581s. Avg_time = 0.3810. n_errors = 1
R27:120 samples completed in 45.5852s. Avg_time = 0.3799. n_errors = 3
R35:130 samples completed in 49.8274s. Avg_time = 0.3833. n_errors = 4
R23:70 samples completed in 26.3409s. Avg_time = 0.3763. n_errors = 2
R27:130 samples completed in 49.3508s. Avg_time = 0.3796. n_errors = 4
R35:140 samples completed in 53.6976s. Avg_time = 0.3836. n_errors = 4
R27:140 samples completed in 52.8259s. Avg_time = 0.3773. n_errors = 5
R23:80 samples completed in 30.2058s. Avg_time = 0.3776. n_errors = 2
R35:150 samples completed in 57.5568s. Avg_time = 0.3837. n_errors = 4
R23:90 samples completed in 33.7820s. Avg_time = 0.3754. n_errors = 3
R27:150 samples completed in 56.6821s. Avg_time = 0.3779. n_errors = 5
R23:100 samples completed in 37.6224s. Avg_time = 0.3762. n_errors = 3
R23:110 samples completed in 41.4626s. Avg_time = 0.3769. n_errors = 3
R23:120 samples completed in 45.2998s. Avg_time = 0.3775. n_errors = 3
R23:130 samples completed in 48.7571s. Avg_time = 0.3751. n_errors = 4
R23:140 samples completed in 52.2144s. Avg_time = 0.3730. n_errors = 5
R23:150 samples completed in 56.0545s. Avg_time = 0.3737. n_errors = 5
Chiu1999_h:0.1587890624999997
R15:10 samples completed in 3.8452s. Avg_time = 0.3845. n_errors = 0
Chiu1999_h:0.1587890624999997
R15:20 samples completed in 7.3105s. Avg_time = 0.3655. n_errors = 1
R10:10 samples completed in 3.8586s. Avg_time = 0.3859. n_errors = 0
R15:30 samples completed in 11.2648s. Avg_time = 0.3755. n_errors = 1
R10:20 samples completed in 7.7089s. Avg_time = 0.3854. n_errors = 0
R15:40 samples completed in 15.1064s. Avg_time = 0.3777. n_errors = 1
R10:30 samples completed in 11.5557s. Avg_time = 0.3852. n_errors = 0
R15:50 samples completed in 18.9503s. Avg_time = 0.3790. n_errors = 1
R10:40 samples completed in 15.4235s. Avg_time = 0.3856. n_errors = 0
R15:60 samples completed in 22.7951s. Avg_time = 0.3799. n_errors = 1
R10:50 samples completed in 18.7894s. Avg_time = 0.3758. n_errors = 2
Chiu1999_h:0.1587890624999997
R15:70 samples completed in 26.6323s. Avg_time = 0.3805. n_errors = 1
R10:60 samples completed in 22.6465s. Avg_time = 0.3774. n_errors = 2
R39:10 samples completed in 3.8367s. Avg_time = 0.3837. n_errors = 0
Chiu1999_h:0.1587890624999997
R15:80 samples completed in 30.4714s. Avg_time = 0.3809. n_errors = 2
R10:70 samples completed in 26.5930s. Avg_time = 0.3799. n_errors = 2
R39:20 samples completed in 7.5644s. Avg_time = 0.3782. n_errors = 1
R15:90 samples completed in 33.7439s. Avg_time = 0.3749. n_errors = 4
R5:10 samples completed in 3.8399s. Avg_time = 0.3840. n_errors = 0
R10:80 samples completed in 30.4315s. Avg_time = 0.3804. n_errors = 2
R39:30 samples completed in 11.3868s. Avg_time = 0.3796. n_errors = 1
R15:100 samples completed in 37.2013s. Avg_time = 0.3720. n_errors = 5
R5:20 samples completed in 7.6772s. Avg_time = 0.3839. n_errors = 0
R10:90 samples completed in 34.3676s. Avg_time = 0.3819. n_errors = 2
R39:40 samples completed in 15.2089s. Avg_time = 0.3802. n_errors = 1
R15:110 samples completed in 41.0372s. Avg_time = 0.3731. n_errors = 5
R5:30 samples completed in 11.5135s. Avg_time = 0.3838. n_errors = 0
R10:100 samples completed in 38.2988s. Avg_time = 0.3830. n_errors = 2
R39:50 samples completed in 19.0563s. Avg_time = 0.3811. n_errors = 1
R15:120 samples completed in 44.8893s. Avg_time = 0.3741. n_errors = 5
R5:40 samples completed in 15.2443s. Avg_time = 0.3811. n_errors = 1
R10:110 samples completed in 42.1802s. Avg_time = 0.3835. n_errors = 2
R39:60 samples completed in 22.9398s. Avg_time = 0.3823. n_errors = 1
R15:130 samples completed in 48.3154s. Avg_time = 0.3717. n_errors = 6
R5:50 samples completed in 19.0502s. Avg_time = 0.3810. n_errors = 1
R10:120 samples completed in 45.9940s. Avg_time = 0.3833. n_errors = 2
R39:70 samples completed in 26.7546s. Avg_time = 0.3822. n_errors = 1
R15:140 samples completed in 52.1443s. Avg_time = 0.3725. n_errors = 6
R5:60 samples completed in 22.8986s. Avg_time = 0.3816. n_errors = 1
R10:130 samples completed in 49.8368s. Avg_time = 0.3834. n_errors = 2
R39:80 samples completed in 30.5969s. Avg_time = 0.3825. n_errors = 1
R15:150 samples completed in 55.9800s. Avg_time = 0.3732. n_errors = 6
R5:70 samples completed in 26.7353s. Avg_time = 0.3819. n_errors = 1
R10:140 samples completed in 53.6922s. Avg_time = 0.3835. n_errors = 2
R39:90 samples completed in 34.4487s. Avg_time = 0.3828. n_errors = 1
R5:80 samples completed in 30.6789s. Avg_time = 0.3835. n_errors = 1
R10:150 samples completed in 57.5371s. Avg_time = 0.3836. n_errors = 2
R39:100 samples completed in 38.3069s. Avg_time = 0.3831. n_errors = 1
R5:90 samples completed in 34.5163s. Avg_time = 0.3835. n_errors = 1
Chiu1999_h:0.1587890624999997
R39:110 samples completed in 42.1337s. Avg_time = 0.3830. n_errors = 1
R5:100 samples completed in 38.3315s. Avg_time = 0.3833. n_errors = 1
R43:10 samples completed in 3.7984s. Avg_time = 0.3798. n_errors = 0
R39:120 samples completed in 45.9429s. Avg_time = 0.3829. n_errors = 1
R5:110 samples completed in 42.1468s. Avg_time = 0.3832. n_errors = 1
R43:20 samples completed in 7.5979s. Avg_time = 0.3799. n_errors = 0
R39:130 samples completed in 49.6453s. Avg_time = 0.3819. n_errors = 2
R5:120 samples completed in 45.9524s. Avg_time = 0.3829. n_errors = 1
R43:30 samples completed in 11.4031s. Avg_time = 0.3801. n_errors = 0
R39:140 samples completed in 53.4456s. Avg_time = 0.3818. n_errors = 2
R5:130 samples completed in 49.3723s. Avg_time = 0.3798. n_errors = 2
R43:40 samples completed in 15.2006s. Avg_time = 0.3800. n_errors = 0
R39:150 samples completed in 57.5498s. Avg_time = 0.3837. n_errors = 2
R5:140 samples completed in 53.1742s. Avg_time = 0.3798. n_errors = 2
R43:50 samples completed in 19.0018s. Avg_time = 0.3800. n_errors = 0
R5:150 samples completed in 56.9735s. Avg_time = 0.3798. n_errors = 2
R43:60 samples completed in 22.7980s. Avg_time = 0.3800. n_errors = 0
R43:70 samples completed in 26.7081s. Avg_time = 0.3815. n_errors = 0
R43:80 samples completed in 30.5270s. Avg_time = 0.3816. n_errors = 0
R43:90 samples completed in 34.3411s. Avg_time = 0.3816. n_errors = 0
R43:100 samples completed in 38.1455s. Avg_time = 0.3815. n_errors = 0
R43:110 samples completed in 42.0428s. Avg_time = 0.3822. n_errors = 0
R43:120 samples completed in 45.8357s. Avg_time = 0.3820. n_errors = 0
R43:130 samples completed in 49.2653s. Avg_time = 0.3790. n_errors = 1
R43:140 samples completed in 52.6861s. Avg_time = 0.3763. n_errors = 2
R43:150 samples completed in 56.5062s. Avg_time = 0.3767. n_errors = 2
Chiu1999_h:0.1587890624999997
Chiu1999_h:0.1587890624999997
Chiu1999_h:0.1587890624999997
R58:10 samples completed in 3.5063s. Avg_time = 0.3506. n_errors = 1
R37:10 samples completed in 3.8933s. Avg_time = 0.3893. n_errors = 0
R59:10 samples completed in 4.0102s. Avg_time = 0.4010. n_errors = 0
R58:20 samples completed in 7.5092s. Avg_time = 0.3755. n_errors = 1
R37:20 samples completed in 7.8491s. Avg_time = 0.3925. n_errors = 1
R59:20 samples completed in 7.9340s. Avg_time = 0.3967. n_errors = 0
R58:30 samples completed in 11.0376s. Avg_time = 0.3679. n_errors = 2
R37:30 samples completed in 11.7746s. Avg_time = 0.3925. n_errors = 1
Chiu1999_h:0.1587890624999997
R59:30 samples completed in 11.4547s. Avg_time = 0.3818. n_errors = 1
R58:40 samples completed in 15.0480s. Avg_time = 0.3762. n_errors = 3
R37:40 samples completed in 15.2947s. Avg_time = 0.3824. n_errors = 2
R55:10 samples completed in 3.9204s. Avg_time = 0.3920. n_errors = 0
Chiu1999_h:0.1587890624999997
R59:40 samples completed in 15.3612s. Avg_time = 0.3840. n_errors = 1
R58:50 samples completed in 18.5567s. Avg_time = 0.3711. n_errors = 4
R37:50 samples completed in 19.1879s. Avg_time = 0.3838. n_errors = 3
R55:20 samples completed in 7.8172s. Avg_time = 0.3909. n_errors = 0
R60:10 samples completed in 3.9876s. Avg_time = 0.3988. n_errors = 0
R59:50 samples completed in 18.8663s. Avg_time = 0.3773. n_errors = 2
R58:60 samples completed in 22.0597s. Avg_time = 0.3677. n_errors = 5
R37:60 samples completed in 23.0852s. Avg_time = 0.3848. n_errors = 3
R55:30 samples completed in 11.7192s. Avg_time = 0.3906. n_errors = 0
R60:20 samples completed in 7.9859s. Avg_time = 0.3993. n_errors = 0
R59:60 samples completed in 22.9800s. Avg_time = 0.3830. n_errors = 3
R58:70 samples completed in 25.9583s. Avg_time = 0.3708. n_errors = 5
R37:70 samples completed in 26.9841s. Avg_time = 0.3855. n_errors = 3
R55:40 samples completed in 15.2379s. Avg_time = 0.3809. n_errors = 1
R60:30 samples completed in 11.8833s. Avg_time = 0.3961. n_errors = 0
R59:70 samples completed in 26.8998s. Avg_time = 0.3843. n_errors = 3
R58:80 samples completed in 29.8821s. Avg_time = 0.3735. n_errors = 5
R37:80 samples completed in 30.5134s. Avg_time = 0.3814. n_errors = 4
R55:50 samples completed in 19.1697s. Avg_time = 0.3834. n_errors = 1
Chiu1999_h:0.1587890624999997
R60:40 samples completed in 15.8163s. Avg_time = 0.3954. n_errors = 0
R59:80 samples completed in 30.7939s. Avg_time = 0.3849. n_errors = 3
R58:90 samples completed in 33.7884s. Avg_time = 0.3754. n_errors = 5
R37:90 samples completed in 34.3958s. Avg_time = 0.3822. n_errors = 4
R55:60 samples completed in 23.0687s. Avg_time = 0.3845. n_errors = 1
R60:50 samples completed in 19.3244s. Avg_time = 0.3865. n_errors = 1
R51:10 samples completed in 4.0177s. Avg_time = 0.4018. n_errors = 0
R58:100 samples completed in 37.2969s. Avg_time = 0.3730. n_errors = 6
R59:90 samples completed in 34.6861s. Avg_time = 0.3854. n_errors = 3
R37:100 samples completed in 38.4882s. Avg_time = 0.3849. n_errors = 4
R60:60 samples completed in 22.8307s. Avg_time = 0.3805. n_errors = 3
R55:70 samples completed in 27.1620s. Avg_time = 0.3880. n_errors = 1
R51:20 samples completed in 7.9223s. Avg_time = 0.3961. n_errors = 0
R58:110 samples completed in 41.1940s. Avg_time = 0.3745. n_errors = 6
R59:100 samples completed in 38.5842s. Avg_time = 0.3858. n_errors = 3
R37:110 samples completed in 41.9837s. Avg_time = 0.3817. n_errors = 5
R60:70 samples completed in 26.7204s. Avg_time = 0.3817. n_errors = 3
R55:80 samples completed in 31.0591s. Avg_time = 0.3882. n_errors = 1
R51:30 samples completed in 11.8374s. Avg_time = 0.3946. n_errors = 0
R59:110 samples completed in 42.4705s. Avg_time = 0.3861. n_errors = 3
R58:120 samples completed in 45.5002s. Avg_time = 0.3792. n_errors = 6
Chiu1999_h:0.1587890624999997
R37:120 samples completed in 45.8895s. Avg_time = 0.3824. n_errors = 5
R60:80 samples completed in 30.6080s. Avg_time = 0.3826. n_errors = 3
R55:90 samples completed in 34.9444s. Avg_time = 0.3883. n_errors = 1
R51:40 samples completed in 15.7549s. Avg_time = 0.3939. n_errors = 0
R59:120 samples completed in 45.9616s. Avg_time = 0.3830. n_errors = 4
R58:130 samples completed in 49.3687s. Avg_time = 0.3798. n_errors = 6
R45:10 samples completed in 3.4761s. Avg_time = 0.3476. n_errors = 1
R37:130 samples completed in 49.7518s. Avg_time = 0.3827. n_errors = 5
R60:90 samples completed in 34.3739s. Avg_time = 0.3819. n_errors = 4
R55:100 samples completed in 38.8090s. Avg_time = 0.3881. n_errors = 1
R51:50 samples completed in 19.8456s. Avg_time = 0.3969. n_errors = 0
R58:140 samples completed in 52.4527s. Avg_time = 0.3747. n_errors = 8
R59:130 samples completed in 49.8202s. Avg_time = 0.3832. n_errors = 4
R45:20 samples completed in 7.3433s. Avg_time = 0.3672. n_errors = 1
R37:140 samples completed in 53.6056s. Avg_time = 0.3829. n_errors = 5
R60:100 samples completed in 37.8544s. Avg_time = 0.3785. n_errors = 5
