/home/sullberg/repos/pypospack/examples/Ni__eam__born_exp_fs/pareto_optimization_3.5NN
c2a-s20.ufhpc
Fri Feb 22 14:54:47 EST 2019
PYTHONPATH=/home/sullberg/repos/pypospack:
PYTHON_BIN=/home/sullberg/anaconda3/bin/python
python=/home/sullberg/anaconda3/bin/python
PATH=/apps/mpi/intel/2018.1.163/openmpi/3.1.2/bin:/apps/compilers/gcc/5.2.0/bin:/apps/compilers/intel/2018/1.163/compilers_and_libraries/linux/bin/intel64:/apps/compilers/intel/2018/1.163/debugger/gdb/intel64/bin:/home/sullberg/anaconda3/bin:/opt/slurm/bin:/usr/lib64/qt-3.3/bin:/usr/local/bin:/usr/bin:/usr/local/sbin:/usr/sbin:/bin:/opt/dell/srvadmin/bin:/home/sullberg/bin
start_time:Fri Feb 22 14:54:49 EST 2019
--------------------------------------------------------------------------------
                         MPI COMMUNICATION INFORMATION                          
--------------------------------------------------------------------------------
mpi_size=64
--------------------------------------------------------------------------------
                             GENERATED RANDOM SEEDS                             
--------------------------------------------------------------------------------

rv_seed=72837206

  rank     iter      seed   
rank56:7290 samples completed in 1084.0715s. Avg_time = 0.1487. n_errors = 0
rank56:7610 samples completed in 1129.8956s. Avg_time = 0.1485. n_errors = 0
rank56:7930 samples completed in 1178.6453s. Avg_time = 0.1486. n_errors = 0
rank56:8250 samples completed in 1224.8618s. Avg_time = 0.1485. n_errors = 0
rank56:8570 samples completed in 1269.8344s. Avg_time = 0.1482. n_errors = 0
rank56:8890 samples completed in 1317.7446s. Avg_time = 0.1482. n_errors = 0
rank56:9210 samples completed in 1366.5301s. Avg_time = 0.1484. n_errors = 0
rank56:9530 samples completed in 1412.1742s. Avg_time = 0.1482. n_errors = 0
rank56:9850 samples completed in 1458.7106s. Avg_time = 0.1481. n_errors = 0
rank56:10170 samples completed in 1505.4344s. Avg_time = 0.1480. n_errors = 0
rank56:10490 samples completed in 1550.7243s. Avg_time = 0.1478. n_errors = 0
rank56:10810 samples completed in 1597.8954s. Avg_time = 0.1478. n_errors = 0
rank56:11130 samples completed in 1646.3297s. Avg_time = 0.1479. n_errors = 0
rank56:11450 samples completed in 1694.1372s. Avg_time = 0.1480. n_errors = 0
rank56:11770 samples completed in 1740.4196s. Avg_time = 0.1479. n_errors = 0
rank56:12090 samples completed in 1787.2849s. Avg_time = 0.1478. n_errors = 0
rank56:12410 samples completed in 1834.5508s. Avg_time = 0.1478. n_errors = 0
rank56:12730 samples completed in 1881.1552s. Avg_time = 0.1478. n_errors = 0
rank56:13050 samples completed in 1929.0635s. Avg_time = 0.1478. n_errors = 0
rank56:13370 samples completed in 1978.0516s. Avg_time = 0.1479. n_errors = 0
rank56:13690 samples completed in 2025.5623s. Avg_time = 0.1480. n_errors = 0
rank56:14010 samples completed in 2072.7102s. Avg_time = 0.1479. n_errors = 0
rank56:14330 samples completed in 2119.3125s. Avg_time = 0.1479. n_errors = 0
rank56:14650 samples completed in 2165.5307s. Avg_time = 0.1478. n_errors = 0
rank56:14970 samples completed in 2212.5471s. Avg_time = 0.1478. n_errors = 0
rank56:15290 samples completed in 2261.1673s. Avg_time = 0.1479. n_errors = 0
rank56:15610 samples completed in 2308.4015s. Avg_time = 0.1479. n_errors = 0
rank56:15930 samples completed in 2359.6116s. Avg_time = 0.1481. n_errors = 0
rank56:16250 samples completed in 2406.6056s. Avg_time = 0.1481. n_errors = 0
rank56:16570 samples completed in 2454.3836s. Avg_time = 0.1481. n_errors = 0
rank56:16890 samples completed in 2502.2627s. Avg_time = 0.1482. n_errors = 0
rank56:17210 samples completed in 2552.2039s. Avg_time = 0.1483. n_errors = 0
rank56:17530 samples completed in 2600.4832s. Avg_time = 0.1483. n_errors = 0
rank56:17850 samples completed in 2647.6070s. Avg_time = 0.1483. n_errors = 0
rank56:18170 samples completed in 2696.7390s. Avg_time = 0.1484. n_errors = 0
rank56:18490 samples completed in 2745.0311s. Avg_time = 0.1485. n_errors = 0
rank56:18810 samples completed in 2794.2439s. Avg_time = 0.1486. n_errors = 0
rank56:19130 samples completed in 2842.7904s. Avg_time = 0.1486. n_errors = 0
rank56:19450 samples completed in 2890.8468s. Avg_time = 0.1486. n_errors = 0
rank56:19770 samples completed in 2938.4739s. Avg_time = 0.1486. n_errors = 0
rank56:20090 samples completed in 2985.4127s. Avg_time = 0.1486. n_errors = 0
rank56:20410 samples completed in 3032.3908s. Avg_time = 0.1486. n_errors = 0
rank56:20730 samples completed in 3076.5039s. Avg_time = 0.1484. n_errors = 0
rank56:21050 samples completed in 3121.8577s. Avg_time = 0.1483. n_errors = 1
rank56:21370 samples completed in 3172.6697s. Avg_time = 0.1485. n_errors = 1
rank56:21690 samples completed in 3216.7875s. Avg_time = 0.1483. n_errors = 1
rank56:22010 samples completed in 3258.0967s. Avg_time = 0.1480. n_errors = 1
rank56:22330 samples completed in 3306.2129s. Avg_time = 0.1481. n_errors = 1
rank56:22650 samples completed in 3352.4243s. Avg_time = 0.1480. n_errors = 1
rank56:22970 samples completed in 3398.9702s. Avg_time = 0.1480. n_errors = 1
rank56:23290 samples completed in 3444.6684s. Avg_time = 0.1479. n_errors = 1
rank56:23610 samples completed in 3490.1229s. Avg_time = 0.1478. n_errors = 1
rank56:23930 samples completed in 3525.8780s. Avg_time = 0.1473. n_errors = 1
determining kde bandwidth...
[]
determining kde bandwidth...
[]
determining kde bandwidth...
[]
rank24:90 samples completed in 13.0878s. Avg_time = 0.1454. n_errors = 0
rank24:410 samples completed in 48.6767s. Avg_time = 0.1187. n_errors = 0
rank24:730 samples completed in 81.0167s. Avg_time = 0.1110. n_errors = 0
rank24:1050 samples completed in 114.5706s. Avg_time = 0.1091. n_errors = 0
rank24:1370 samples completed in 150.1717s. Avg_time = 0.1096. n_errors = 0
rank24:1690 samples completed in 183.0426s. Avg_time = 0.1083. n_errors = 0
rank24:2010 samples completed in 216.8923s. Avg_time = 0.1079. n_errors = 0
rank24:2330 samples completed in 250.8262s. Avg_time = 0.1077. n_errors = 0
rank24:2650 samples completed in 283.9318s. Avg_time = 0.1071. n_errors = 0
rank24:2970 samples completed in 317.4064s. Avg_time = 0.1069. n_errors = 0
rank24:3290 samples completed in 352.6943s. Avg_time = 0.1072. n_errors = 0
rank24:3610 samples completed in 386.3816s. Avg_time = 0.1070. n_errors = 1
rank24:3930 samples completed in 420.2308s. Avg_time = 0.1069. n_errors = 1
rank24:4250 samples completed in 453.1339s. Avg_time = 0.1066. n_errors = 1
rank24:4570 samples completed in 486.6511s. Avg_time = 0.1065. n_errors = 1
rank24:4890 samples completed in 518.2267s. Avg_time = 0.1060. n_errors = 2
rank24:5210 samples completed in 550.5895s. Avg_time = 0.1057. n_errors = 2
rank24:5530 samples completed in 582.2144s. Avg_time = 0.1053. n_errors = 2
rank24:5850 samples completed in 615.0274s. Avg_time = 0.1051. n_errors = 2
rank24:6170 samples completed in 649.0635s. Avg_time = 0.1052. n_errors = 2
rank24:6490 samples completed in 681.6542s. Avg_time = 0.1050. n_errors = 2
rank24:6810 samples completed in 715.5783s. Avg_time = 0.1051. n_errors = 2
rank24:7130 samples completed in 748.3805s. Avg_time = 0.1050. n_errors = 2
rank24:7450 samples completed in 779.4298s. Avg_time = 0.1046. n_errors = 2
rank24:7770 samples completed in 814.9618s. Avg_time = 0.1049. n_errors = 2
rank24:8090 samples completed in 848.5465s. Avg_time = 0.1049. n_errors = 2
rank24:8410 samples completed in 882.6262s. Avg_time = 0.1049. n_errors = 2
rank24:8730 samples completed in 915.6956s. Avg_time = 0.1049. n_errors = 2
rank24:9050 samples completed in 950.6272s. Avg_time = 0.1050. n_errors = 2
rank24:9370 samples completed in 982.4093s. Avg_time = 0.1048. n_errors = 2
rank24:9690 samples completed in 1014.5520s. Avg_time = 0.1047. n_errors = 2
rank24:10010 samples completed in 1046.8232s. Avg_time = 0.1046. n_errors = 2
rank24:10330 samples completed in 1081.0391s. Avg_time = 0.1047. n_errors = 2
rank24:10650 samples completed in 1113.5866s. Avg_time = 0.1046. n_errors = 2
rank24:10970 samples completed in 1146.0186s. Avg_time = 0.1045. n_errors = 2
rank24:11290 samples completed in 1179.0608s. Avg_time = 0.1044. n_errors = 2
rank24:11610 samples completed in 1212.1442s. Avg_time = 0.1044. n_errors = 2
rank24:11930 samples completed in 1245.4474s. Avg_time = 0.1044. n_errors = 2
rank24:12250 samples completed in 1278.8086s. Avg_time = 0.1044. n_errors = 2
rank24:12570 samples completed in 1310.4805s. Avg_time = 0.1043. n_errors = 2
rank24:12890 samples completed in 1344.5612s. Avg_time = 0.1043. n_errors = 2
rank24:13210 samples completed in 1376.9371s. Avg_time = 0.1042. n_errors = 2
rank24:13530 samples completed in 1408.4156s. Avg_time = 0.1041. n_errors = 2
rank24:13850 samples completed in 1439.8729s. Avg_time = 0.1040. n_errors = 2
rank24:14170 samples completed in 1471.4520s. Avg_time = 0.1038. n_errors = 2
rank24:14490 samples completed in 1502.7233s. Avg_time = 0.1037. n_errors = 2
rank24:14810 samples completed in 1534.9730s. Avg_time = 0.1036. n_errors = 2
rank24:15130 samples completed in 1567.4791s. Avg_time = 0.1036. n_errors = 2
rank24:15450 samples completed in 1599.9495s. Avg_time = 0.1036. n_errors = 2
rank24:15770 samples completed in 1631.4865s. Avg_time = 0.1035. n_errors = 2
rank24:16090 samples completed in 1664.5707s. Avg_time = 0.1035. n_errors = 2
rank24:16410 samples completed in 1697.4879s. Avg_time = 0.1034. n_errors = 2
rank24:16730 samples completed in 1729.1864s. Avg_time = 0.1034. n_errors = 2
rank24:17050 samples completed in 1762.8040s. Avg_time = 0.1034. n_errors = 2
rank24:17370 samples completed in 1796.0302s. Avg_time = 0.1034. n_errors = 2
rank24:17690 samples completed in 1828.2884s. Avg_time = 0.1034. n_errors = 2
rank24:18010 samples completed in 1861.7206s. Avg_time = 0.1034. n_errors = 2
rank24:18330 samples completed in 1893.0067s. Avg_time = 0.1033. n_errors = 2
rank24:18650 samples completed in 1929.1860s. Avg_time = 0.1034. n_errors = 2
rank24:18970 samples completed in 1962.3841s. Avg_time = 0.1034. n_errors = 2
rank24:19290 samples completed in 1994.6953s. Avg_time = 0.1034. n_errors = 2
rank24:19610 samples completed in 2028.2015s. Avg_time = 0.1034. n_errors = 2
rank24:19930 samples completed in 2060.7613s. Avg_time = 0.1034. n_errors = 2
rank24:20250 samples completed in 2093.3787s. Avg_time = 0.1034. n_errors = 2
rank24:20570 samples completed in 2126.5087s. Avg_time = 0.1034. n_errors = 2
rank24:20890 samples completed in 2158.5420s. Avg_time = 0.1033. n_errors = 2
rank24:21210 samples completed in 2190.9758s. Avg_time = 0.1033. n_errors = 3
rank24:21530 samples completed in 2223.0772s. Avg_time = 0.1033. n_errors = 3
rank24:21850 samples completed in 2254.7954s. Avg_time = 0.1032. n_errors = 4
rank24:22170 samples completed in 2285.4141s. Avg_time = 0.1031. n_errors = 4
rank24:22490 samples completed in 2316.9272s. Avg_time = 0.1030. n_errors = 4
rank24:22810 samples completed in 2349.3927s. Avg_time = 0.1030. n_errors = 4
rank24:23130 samples completed in 2381.1286s. Avg_time = 0.1029. n_errors = 4
rank24:23450 samples completed in 2413.3913s. Avg_time = 0.1029. n_errors = 4
rank24:23770 samples completed in 2444.5424s. Avg_time = 0.1028. n_errors = 4
determining kde bandwidth...
[]
determining kde bandwidth...
[]
determining kde bandwidth...
[]
rank44:110 samples completed in 21.2562s. Avg_time = 0.1932. n_errors = 0
rank44:430 samples completed in 69.7443s. Avg_time = 0.1622. n_errors = 0
rank44:750 samples completed in 117.5943s. Avg_time = 0.1568. n_errors = 0
rank44:1070 samples completed in 165.6740s. Avg_time = 0.1548. n_errors = 0
rank44:1390 samples completed in 214.4366s. Avg_time = 0.1543. n_errors = 0
rank44:1710 samples completed in 263.0412s. Avg_time = 0.1538. n_errors = 0
rank44:2030 samples completed in 312.8938s. Avg_time = 0.1541. n_errors = 0
rank44:2350 samples completed in 360.8658s. Avg_time = 0.1536. n_errors = 0
rank44:2670 samples completed in 410.9194s. Avg_time = 0.1539. n_errors = 0
rank44:2990 samples completed in 459.9292s. Avg_time = 0.1538. n_errors = 0
rank44:3310 samples completed in 509.1900s. Avg_time = 0.1538. n_errors = 0
rank44:3630 samples completed in 558.0149s. Avg_time = 0.1537. n_errors = 0
rank44:3950 samples completed in 605.7816s. Avg_time = 0.1534. n_errors = 2
rank44:4270 samples completed in 656.5677s. Avg_time = 0.1538. n_errors = 2
rank44:4590 samples completed in 701.8182s. Avg_time = 0.1529. n_errors = 2
rank44:4910 samples completed in 747.3320s. Avg_time = 0.1522. n_errors = 2
rank44:5230 samples completed in 792.4834s. Avg_time = 0.1515. n_errors = 2
rank44:5550 samples completed in 834.4889s. Avg_time = 0.1504. n_errors = 2
rank44:5870 samples completed in 877.9845s. Avg_time = 0.1496. n_errors = 2
rank44:6190 samples completed in 919.2549s. Avg_time = 0.1485. n_errors = 3
rank44:6510 samples completed in 963.9082s. Avg_time = 0.1481. n_errors = 3
rank44:6830 samples completed in 1012.2531s. Avg_time = 0.1482. n_errors = 3
rank44:7150 samples completed in 1059.0686s. Avg_time = 0.1481. n_errors = 3
rank44:7470 samples completed in 1107.7223s. Avg_time = 0.1483. n_errors = 3
rank44:7790 samples completed in 1154.7419s. Avg_time = 0.1482. n_errors = 3
rank44:8110 samples completed in 1200.7051s. Avg_time = 0.1481. n_errors = 3
rank44:8430 samples completed in 1247.8769s. Avg_time = 0.1480. n_errors = 3
rank44:8750 samples completed in 1293.8545s. Avg_time = 0.1479. n_errors = 3
rank44:9070 samples completed in 1342.2553s. Avg_time = 0.1480. n_errors = 3
rank44:9390 samples completed in 1388.5057s. Avg_time = 0.1479. n_errors = 3
rank44:9710 samples completed in 1435.3487s. Avg_time = 0.1478. n_errors = 3
rank44:10030 samples completed in 1481.5760s. Avg_time = 0.1477. n_errors = 3
rank44:10350 samples completed in 1527.6578s. Avg_time = 0.1476. n_errors = 3
rank44:10670 samples completed in 1572.9443s. Avg_time = 0.1474. n_errors = 3
rank44:10990 samples completed in 1622.0589s. Avg_time = 0.1476. n_errors = 3
rank44:11310 samples completed in 1669.7438s. Avg_time = 0.1476. n_errors = 3
rank44:11630 samples completed in 1717.1992s. Avg_time = 0.1477. n_errors = 3
rank44:11950 samples completed in 1763.3664s. Avg_time = 0.1476. n_errors = 3
rank44:12270 samples completed in 1810.1222s. Avg_time = 0.1475. n_errors = 3
rank44:12590 samples completed in 1857.2876s. Avg_time = 0.1475. n_errors = 3
rank44:12910 samples completed in 1905.2271s. Avg_time = 0.1476. n_errors = 3
rank44:13230 samples completed in 1952.9657s. Avg_time = 0.1476. n_errors = 3
rank44:13550 samples completed in 2001.3987s. Avg_time = 0.1477. n_errors = 3
rank44:13870 samples completed in 2049.1115s. Avg_time = 0.1477. n_errors = 3
rank44:14190 samples completed in 2095.9767s. Avg_time = 0.1477. n_errors = 3
rank44:14510 samples completed in 2141.5573s. Avg_time = 0.1476. n_errors = 3
rank44:14830 samples completed in 2188.9089s. Avg_time = 0.1476. n_errors = 3
rank44:15150 samples completed in 2235.7891s. Avg_time = 0.1476. n_errors = 3
rank44:15470 samples completed in 2285.1053s. Avg_time = 0.1477. n_errors = 3
rank44:15790 samples completed in 2334.3537s. Avg_time = 0.1478. n_errors = 3
rank44:16110 samples completed in 2383.6170s. Avg_time = 0.1480. n_errors = 3
rank44:16430 samples completed in 2430.0659s. Avg_time = 0.1479. n_errors = 3
rank44:16750 samples completed in 2477.7704s. Avg_time = 0.1479. n_errors = 3
rank44:17070 samples completed in 2526.7787s. Avg_time = 0.1480. n_errors = 3
rank44:17390 samples completed in 2575.4157s. Avg_time = 0.1481. n_errors = 3
rank44:17710 samples completed in 2625.3493s. Avg_time = 0.1482. n_errors = 3
rank44:18030 samples completed in 2672.8679s. Avg_time = 0.1482. n_errors = 3
rank44:18350 samples completed in 2721.3157s. Avg_time = 0.1483. n_errors = 3
rank44:18670 samples completed in 2770.3100s. Avg_time = 0.1484. n_errors = 3
rank44:18990 samples completed in 2817.6479s. Avg_time = 0.1484. n_errors = 3
rank44:19310 samples completed in 2867.5962s. Avg_time = 0.1485. n_errors = 3
rank44:19630 samples completed in 2915.3225s. Avg_time = 0.1485. n_errors = 3
rank44:19950 samples completed in 2960.9084s. Avg_time = 0.1484. n_errors = 3
rank44:20270 samples completed in 3006.3447s. Avg_time = 0.1483. n_errors = 3
rank44:20590 samples completed in 3049.4688s. Avg_time = 0.1481. n_errors = 3
rank44:20910 samples completed in 3093.0976s. Avg_time = 0.1479. n_errors = 3
rank44:21230 samples completed in 3137.4468s. Avg_time = 0.1478. n_errors = 3
rank44:21550 samples completed in 3181.0793s. Avg_time = 0.1476. n_errors = 3
rank44:21870 samples completed in 3224.7127s. Avg_time = 0.1474. n_errors = 4
rank44:22190 samples completed in 3267.8244s. Avg_time = 0.1473. n_errors = 4
rank44:22510 samples completed in 3316.1384s. Avg_time = 0.1473. n_errors = 4
rank44:22830 samples completed in 3362.5027s. Avg_time = 0.1473. n_errors = 4
rank44:23150 samples completed in 3408.6722s. Avg_time = 0.1472. n_errors = 4
rank44:23470 samples completed in 3454.3140s. Avg_time = 0.1472. n_errors = 4
rank44:23790 samples completed in 3499.4536s. Avg_time = 0.1471. n_errors = 4
determining kde bandwidth...
[]
rank2:260 samples completed in 31.7284s. Avg_time = 0.1220. n_errors = 0
rank2:580 samples completed in 65.2644s. Avg_time = 0.1125. n_errors = 0
rank2:900 samples completed in 99.0979s. Avg_time = 0.1101. n_errors = 0
rank2:1220 samples completed in 131.3177s. Avg_time = 0.1076. n_errors = 0
rank2:1540 samples completed in 162.4825s. Avg_time = 0.1055. n_errors = 0
rank2:1860 samples completed in 195.0709s. Avg_time = 0.1049. n_errors = 0
rank2:2180 samples completed in 225.7402s. Avg_time = 0.1036. n_errors = 0
rank2:2500 samples completed in 256.9176s. Avg_time = 0.1028. n_errors = 0
rank2:2820 samples completed in 288.0308s. Avg_time = 0.1021. n_errors = 0
rank2:3140 samples completed in 318.4867s. Avg_time = 0.1014. n_errors = 0
rank2:3460 samples completed in 350.3492s. Avg_time = 0.1013. n_errors = 0
rank2:3780 samples completed in 382.2333s. Avg_time = 0.1011. n_errors = 0
rank2:4100 samples completed in 416.7139s. Avg_time = 0.1016. n_errors = 0
rank2:4420 samples completed in 445.8218s. Avg_time = 0.1009. n_errors = 0
rank2:4740 samples completed in 477.8102s. Avg_time = 0.1008. n_errors = 1
rank2:5060 samples completed in 508.6556s. Avg_time = 0.1005. n_errors = 1
rank2:5380 samples completed in 539.6118s. Avg_time = 0.1003. n_errors = 1
rank2:5700 samples completed in 569.9875s. Avg_time = 0.1000. n_errors = 1
rank2:6020 samples completed in 601.1180s. Avg_time = 0.0999. n_errors = 2
rank2:6340 samples completed in 631.7992s. Avg_time = 0.0997. n_errors = 2
rank2:6660 samples completed in 662.5043s. Avg_time = 0.0995. n_errors = 2
rank2:6980 samples completed in 693.4429s. Avg_time = 0.0993. n_errors = 2
rank2:7300 samples completed in 724.0220s. Avg_time = 0.0992. n_errors = 2
rank2:7620 samples completed in 754.7604s. Avg_time = 0.0990. n_errors = 2
rank2:7940 samples completed in 784.1456s. Avg_time = 0.0988. n_errors = 2
rank2:8260 samples completed in 814.6408s. Avg_time = 0.0986. n_errors = 2
rank2:8580 samples completed in 844.7133s. Avg_time = 0.0985. n_errors = 2
rank2:8900 samples completed in 876.5966s. Avg_time = 0.0985. n_errors = 2
rank2:9220 samples completed in 907.2015s. Avg_time = 0.0984. n_errors = 2
rank2:9540 samples completed in 938.0175s. Avg_time = 0.0983. n_errors = 2
rank2:9860 samples completed in 967.1533s. Avg_time = 0.0981. n_errors = 2
rank2:10180 samples completed in 999.3070s. Avg_time = 0.0982. n_errors = 2
rank2:10500 samples completed in 1030.5908s. Avg_time = 0.0982. n_errors = 2
rank2:10820 samples completed in 1063.9399s. Avg_time = 0.0983. n_errors = 2
rank2:11140 samples completed in 1095.6862s. Avg_time = 0.0984. n_errors = 2
rank2:11460 samples completed in 1126.5278s. Avg_time = 0.0983. n_errors = 2
rank2:11780 samples completed in 1157.4295s. Avg_time = 0.0983. n_errors = 2
rank2:12100 samples completed in 1189.2264s. Avg_time = 0.0983. n_errors = 2
rank2:12420 samples completed in 1220.2641s. Avg_time = 0.0982. n_errors = 2
rank2:12740 samples completed in 1254.7537s. Avg_time = 0.0985. n_errors = 2
rank2:13060 samples completed in 1286.1050s. Avg_time = 0.0985. n_errors = 2
rank2:13380 samples completed in 1317.2551s. Avg_time = 0.0984. n_errors = 2
rank2:13700 samples completed in 1346.4453s. Avg_time = 0.0983. n_errors = 2
rank2:14020 samples completed in 1375.5587s. Avg_time = 0.0981. n_errors = 2
rank2:14340 samples completed in 1406.9748s. Avg_time = 0.0981. n_errors = 2
rank2:14660 samples completed in 1437.1846s. Avg_time = 0.0980. n_errors = 2
rank2:14980 samples completed in 1466.3889s. Avg_time = 0.0979. n_errors = 2
rank2:15300 samples completed in 1496.0142s. Avg_time = 0.0978. n_errors = 2
rank2:15620 samples completed in 1525.2048s. Avg_time = 0.0976. n_errors = 2
rank2:15940 samples completed in 1553.7379s. Avg_time = 0.0975. n_errors = 2
rank2:16260 samples completed in 1582.8580s. Avg_time = 0.0973. n_errors = 2
rank2:16580 samples completed in 1611.3396s. Avg_time = 0.0972. n_errors = 2
rank2:16900 samples completed in 1642.6111s. Avg_time = 0.0972. n_errors = 2
rank2:17220 samples completed in 1672.8680s. Avg_time = 0.0971. n_errors = 2
rank2:17540 samples completed in 1702.8349s. Avg_time = 0.0971. n_errors = 2
rank2:17860 samples completed in 1731.8954s. Avg_time = 0.0970. n_errors = 2
rank2:18180 samples completed in 1764.6893s. Avg_time = 0.0971. n_errors = 2
rank2:18500 samples completed in 1796.1899s. Avg_time = 0.0971. n_errors = 2
rank2:18820 samples completed in 1826.6599s. Avg_time = 0.0971. n_errors = 2
rank2:19140 samples completed in 1858.0207s. Avg_time = 0.0971. n_errors = 2
rank2:19460 samples completed in 1889.6618s. Avg_time = 0.0971. n_errors = 2
rank2:19780 samples completed in 1919.0008s. Avg_time = 0.0970. n_errors = 2
rank2:20100 samples completed in 1948.7837s. Avg_time = 0.0970. n_errors = 2
rank2:20420 samples completed in 1978.7886s. Avg_time = 0.0969. n_errors = 2
rank2:20740 samples completed in 2009.1442s. Avg_time = 0.0969. n_errors = 2
rank2:21060 samples completed in 2038.0300s. Avg_time = 0.0968. n_errors = 3
rank2:21380 samples completed in 2067.9228s. Avg_time = 0.0967. n_errors = 4
rank2:21700 samples completed in 2098.8092s. Avg_time = 0.0967. n_errors = 4
rank2:22020 samples completed in 2128.0727s. Avg_time = 0.0966. n_errors = 4
rank2:22340 samples completed in 2156.8200s. Avg_time = 0.0965. n_errors = 4
rank2:22660 samples completed in 2186.4018s. Avg_time = 0.0965. n_errors = 4
rank2:22980 samples completed in 2215.4502s. Avg_time = 0.0964. n_errors = 4
rank2:23300 samples completed in 2245.8268s. Avg_time = 0.0964. n_errors = 4
rank2:23620 samples completed in 2273.9832s. Avg_time = 0.0963. n_errors = 4
rank2:23940 samples completed in 2302.4540s. Avg_time = 0.0962. n_errors = 4
determining kde bandwidth...
[]
rank10:140 samples completed in 34.7766s. Avg_time = 0.2484. n_errors = 0
rank10:460 samples completed in 90.0737s. Avg_time = 0.1958. n_errors = 0
rank10:780 samples completed in 145.2178s. Avg_time = 0.1862. n_errors = 0
rank10:1100 samples completed in 197.5476s. Avg_time = 0.1796. n_errors = 0
rank10:1420 samples completed in 254.6323s. Avg_time = 0.1793. n_errors = 0
rank10:1740 samples completed in 309.7229s. Avg_time = 0.1780. n_errors = 0
rank10:2060 samples completed in 365.9296s. Avg_time = 0.1776. n_errors = 0
rank10:2380 samples completed in 421.8187s. Avg_time = 0.1772. n_errors = 0
rank10:2700 samples completed in 475.3126s. Avg_time = 0.1760. n_errors = 0
rank10:3020 samples completed in 530.2845s. Avg_time = 0.1756. n_errors = 0
rank10:3340 samples completed in 584.4247s. Avg_time = 0.1750. n_errors = 0
rank10:3660 samples completed in 640.0664s. Avg_time = 0.1749. n_errors = 0
rank10:3980 samples completed in 693.9841s. Avg_time = 0.1744. n_errors = 0
rank10:4300 samples completed in 748.1280s. Avg_time = 0.1740. n_errors = 0
rank10:4620 samples completed in 801.2822s. Avg_time = 0.1734. n_errors = 0
rank10:4940 samples completed in 853.7396s. Avg_time = 0.1728. n_errors = 0
rank10:5260 samples completed in 907.6596s. Avg_time = 0.1726. n_errors = 0
rank10:5580 samples completed in 960.4519s. Avg_time = 0.1721. n_errors = 0
rank10:5900 samples completed in 1013.1127s. Avg_time = 0.1717. n_errors = 0
rank10:6220 samples completed in 1065.8316s. Avg_time = 0.1714. n_errors = 0
rank10:6540 samples completed in 1118.4535s. Avg_time = 0.1710. n_errors = 0
rank10:6860 samples completed in 1172.7197s. Avg_time = 0.1710. n_errors = 0
rank10:7180 samples completed in 1225.1757s. Avg_time = 0.1706. n_errors = 0
rank10:7500 samples completed in 1279.2809s. Avg_time = 0.1706. n_errors = 1
rank10:7820 samples completed in 1331.6497s. Avg_time = 0.1703. n_errors = 1
rank10:8140 samples completed in 1385.0540s. Avg_time = 0.1702. n_errors = 1
rank10:8460 samples completed in 1436.0917s. Avg_time = 0.1698. n_errors = 2
rank10:8780 samples completed in 1492.9893s. Avg_time = 0.1700. n_errors = 2
rank10:9100 samples completed in 1546.7324s. Avg_time = 0.1700. n_errors = 2
rank10:9420 samples completed in 1600.7228s. Avg_time = 0.1699. n_errors = 2
rank10:9740 samples completed in 1655.2139s. Avg_time = 0.1699. n_errors = 2
rank10:10060 samples completed in 1708.7874s. Avg_time = 0.1699. n_errors = 2
rank10:10380 samples completed in 1763.5063s. Avg_time = 0.1699. n_errors = 3
rank10:10700 samples completed in 1816.4023s. Avg_time = 0.1698. n_errors = 3
rank10:11020 samples completed in 1871.7328s. Avg_time = 0.1698. n_errors = 3
rank10:11340 samples completed in 1923.5787s. Avg_time = 0.1696. n_errors = 3
rank10:11660 samples completed in 1978.7095s. Avg_time = 0.1697. n_errors = 3
rank10:11980 samples completed in 2032.8306s. Avg_time = 0.1697. n_errors = 3
rank10:12300 samples completed in 2085.3859s. Avg_time = 0.1695. n_errors = 3
rank10:12620 samples completed in 2138.5997s. Avg_time = 0.1695. n_errors = 3
rank10:12940 samples completed in 2191.3828s. Avg_time = 0.1693. n_errors = 3
rank10:13260 samples completed in 2244.4925s. Avg_time = 0.1693. n_errors = 3
rank10:13580 samples completed in 2296.6591s. Avg_time = 0.1691. n_errors = 3
rank10:13900 samples completed in 2351.4198s. Avg_time = 0.1692. n_errors = 3
rank10:14220 samples completed in 2406.6898s. Avg_time = 0.1692. n_errors = 3
rank10:14540 samples completed in 2460.0714s. Avg_time = 0.1692. n_errors = 3
rank10:14860 samples completed in 2516.3936s. Avg_time = 0.1693. n_errors = 3
rank10:15180 samples completed in 2571.7161s. Avg_time = 0.1694. n_errors = 3
rank10:15500 samples completed in 2625.4747s. Avg_time = 0.1694. n_errors = 3
rank10:15820 samples completed in 2680.1351s. Avg_time = 0.1694. n_errors = 3
rank10:16140 samples completed in 2734.9311s. Avg_time = 0.1695. n_errors = 3
rank10:16460 samples completed in 2789.9187s. Avg_time = 0.1695. n_errors = 3
rank10:16780 samples completed in 2845.8739s. Avg_time = 0.1696. n_errors = 3
rank10:17100 samples completed in 2906.4537s. Avg_time = 0.1700. n_errors = 3
rank10:17420 samples completed in 2960.9888s. Avg_time = 0.1700. n_errors = 3
rank10:17740 samples completed in 3017.5749s. Avg_time = 0.1701. n_errors = 4
rank10:18060 samples completed in 3074.2033s. Avg_time = 0.1702. n_errors = 4
rank10:18380 samples completed in 3130.6147s. Avg_time = 0.1703. n_errors = 4
